Unnamed: 0,_project,_record_id,_latitude,_longitude,address_no,address_name,address_city,address_municipality,address_state,address_postal_code,hazards_present,wind_speed_ms,wind_damage_rating,surge_damage_rating,year_built,building_code,roof_shape,roof_shape_std,roof_cover,roof_cover_std,number_of_stories,first_floor_elevation_m,fenestration_protection,roof_structure_damage,roof_substrate_damage,roof_cover_damage,wall_structure_damage,wall_substrate_damage,wall_cladding_damage,large_door_present,large_door_failure,fenestration_avg,wind_speed_ms_705,wind_speed_ms_710,wind_speed_ms_716,design_wind_speed,wind_speed_ratio,z0_mean,z0_min,Record ID,0°,45°,90°,135°,180°,225°,270°,315°
3003,Hurricane Laura (2020),bf71152f-5b62-4ac4-8f45-8a27f6dd4774,30.20448,-93.375359,117,Briar Ct,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.210172832,0.177600878,bf71152f-5b62-4ac4-8f45-8a27f6dd4774,0.234111023,0.250863243,0.232227595,0.205457592,0.177825685,0.190640008,0.177600878,0.212656632
3004,Hurricane Laura (2020),82807273-9d96-4d21-b5fe-5be2ea28f516,30.205162,-93.37535,101,Briar Ct,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.212183552,0.171402576,82807273-9d96-4d21-b5fe-5be2ea28f516,0.248049806,0.246398191,0.233487357,0.204719291,0.171402576,0.195917761,0.182390711,0.215102723
3005,Hurricane Laura (2020),d4abcead-ec1c-4286-8145-c9b83cd86653,30.204816,-93.37534,109,Briar Ct,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.212978527,0.175401611,d4abcead-ec1c-4286-8145-c9b83cd86653,0.248692887,0.252820301,0.235027564,0.206913891,0.17878898,0.193149872,0.175401611,0.213033115
3006,Hurricane Laura (2020),7f4afeea-83b8-41bf-8858-4d66074df251,30.205185,-93.374623,212,Madison Crossing Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,complex,Complex,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.214915366,0.177718654,7f4afeea-83b8-41bf-8858-4d66074df251,0.252311243,0.253653384,0.237432409,0.209651278,0.185173799,0.190274318,0.177718654,0.213107841
3007,Hurricane Laura (2020),cf4e5571-a52c-4c89-a5f5-05a3ea13db21,30.205227,-93.374959,204,Madison Crossing Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.213855908,0.177176194,cf4e5571-a52c-4c89-a5f5-05a3ea13db21,0.246236183,0.25307199,0.238516189,0.209627433,0.18142381,0.189995395,0.177176194,0.214800072
3008,Hurricane Laura (2020),e950cb95-6f2c-4692-8075-7e5191e55fee,30.205207,-93.373989,228,Madison Crossing Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,complex,Complex,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.213442281,0.179246084,e950cb95-6f2c-4692-8075-7e5191e55fee,0.238922232,0.2528485,0.236595896,0.21006648,0.182708705,0.190806718,0.179246084,0.216343637
3009,Hurricane Laura (2020),0e551fcb-6540-4914-a4d9-3cfc475d1678,30.205194,-93.374312,220,Madison Crossing Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,complex,Complex,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.213072737,0.177858632,0e551fcb-6540-4914-a4d9-3cfc475d1678,0.239815197,0.25265792,0.236161527,0.211099894,0.18474352,0.189298274,0.177858632,0.212946932
3010,Hurricane Laura (2020),97d8e435-0ee5-45e1-9fd2-4b39a6d2409c,30.204021,-93.373013,241,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.208598604,0.172198363,97d8e435-0ee5-45e1-9fd2-4b39a6d2409c,0.234374041,0.246933869,0.220760744,0.193506702,0.172198363,0.189006243,0.19221906,0.219789806
3011,Hurricane Laura (2020),415a0789-2b8f-4e13-949c-f71028cb70ea,30.204002,-93.37267,249,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1.5,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.209626223,0.174327245,415a0789-2b8f-4e13-949c-f71028cb70ea,0.234320444,0.24712106,0.224684023,0.192549371,0.174327245,0.189452678,0.19348757,0.221067392
3012,Hurricane Laura (2020),507c8ba0-c23e-4539-b253-1890ddc122cc,30.204034,-93.373921,225,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,1,0,2016,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.211448216,0.176280797,507c8ba0-c23e-4539-b253-1890ddc122cc,0.246796979,0.246891222,0.226002946,0.195840072,0.176280797,0.191738745,0.189053421,0.218981548
3013,Hurricane Laura (2020),bfd5e059-9d97-4b28-9eca-234101b3b5fe,30.204044,-93.373543,233,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,1,0,2016,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.209538368,0.175294141,bfd5e059-9d97-4b28-9eca-234101b3b5fe,0.234505804,0.250727079,0.229430277,0.19799618,0.175294141,0.184982279,0.186324065,0.21704712
3014,Hurricane Laura (2020),c001b23a-e5f4-4a10-85ac-0da35cdb51f4,30.203995,-93.37429,217,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,1,0,2016,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.210373377,0.171242679,c001b23a-e5f4-4a10-85ac-0da35cdb51f4,0.253452767,0.245202759,0.22116961,0.19591991,0.171242679,0.192096307,0.185210539,0.218692442
3015,Hurricane Laura (2020),30e719b1-cb82-43cb-8e39-e54921b85a09,30.204238,-93.368133,124,Abella Way,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2017,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.216639575,0.177885163,30e719b1-cb82-43cb-8e39-e54921b85a09,0.240989397,0.257815902,0.241863478,0.200800249,0.177885163,0.184416066,0.208898298,0.220448044
3016,Hurricane Laura (2020),c37ab293-4b0a-4d7f-b84b-3c025a6e99bb,30.204545,-93.368139,116,Abella Way,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2018,IRC 2015,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1.5,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.217566325,0.179863769,c37ab293-4b0a-4d7f-b84b-3c025a6e99bb,0.2397612,0.258578234,0.247359881,0.200153173,0.179863769,0.18557382,0.207465546,0.221774978
3017,Hurricane Laura (2020),628de37d-782b-4569-98ca-d9baf982855f,30.204037,-93.369584,337,Long Hill Dr,Sulphur ,Calcasieu,LA,70665,Wind,57.84979884,1,0,2017,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,5,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.214338765,0.170558317,628de37d-782b-4569-98ca-d9baf982855f,0.244919479,0.256520102,0.232363215,0.19638863,0.170558317,0.186448998,0.207278921,0.220232461
3018,Hurricane Laura (2020),7bb2b939-7616-48b7-b7b4-1b733b11d027,30.204057,-93.368702,333,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,1,0,2017,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1.5,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.216278026,0.17720005,7bb2b939-7616-48b7-b7b4-1b733b11d027,0.254455339,0.254996931,0.231872626,0.198734345,0.17720005,0.185216073,0.208322024,0.219426817
3019,Hurricane Laura (2020),4c61cc61-762d-4c76-9dae-36b7d38df414,30.204053,-93.370424,321,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2018,IRC 2015,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.213794284,0.170527318,4c61cc61-762d-4c76-9dae-36b7d38df414,0.24532569,0.25799256,0.233246834,0.200420888,0.170527318,0.186005629,0.200932248,0.215903107
3020,Hurricane Laura (2020),bf78759a-32e1-43d7-ae3a-86e7803afe83,30.204044,-93.369923,329,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2019,IRC 2015,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.213258717,0.17000087,bf78759a-32e1-43d7-ae3a-86e7803afe83,0.245010739,0.252781029,0.227170207,0.196605938,0.17000087,0.187522677,0.205895968,0.221082306
3021,Hurricane Laura (2020),d77ca183-c5ee-4f09-a0eb-ede2541784cc,30.204041,-93.372147,257,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2016,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.214917323,0.178525505,d77ca183-c5ee-4f09-a0eb-ede2541784cc,0.254943987,0.253714105,0.226477467,0.198454077,0.178525505,0.190961642,0.194115843,0.222145954
3022,Hurricane Laura (2020),ba5083f1-61b0-4da3-9102-bc56355f08a1,30.204041,-93.37077,313,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2018,IRC 2015,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.211741671,0.161072624,ba5083f1-61b0-4da3-9102-bc56355f08a1,0.246241061,0.254798261,0.232965303,0.19989138,0.161072624,0.185690007,0.197898,0.215376732
3023,Hurricane Laura (2020),a581a84c-4980-4881-9b16-a8998ea66b46,30.204451,-93.369477,348,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2017,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1.5,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.21590688,0.173198903,a581a84c-4980-4881-9b16-a8998ea66b46,0.247441906,0.258750278,0.241805627,0.202316538,0.173198903,0.185864355,0.202141012,0.215736423
3024,Hurricane Laura (2020),f7ae6f2f-f4ce-427b-8b03-464e7e8d4fed,30.204483,-93.369826,340,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2017,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.215378428,0.173024324,f7ae6f2f-f4ce-427b-8b03-464e7e8d4fed,0.246605578,0.252794053,0.236476361,0.198815778,0.173024324,0.19075644,0.205359644,0.219195247
3025,Hurricane Laura (2020),c7c996e5-6863-4e29-8212-8319a0ab2ebb,30.204457,-93.368724,364,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2017,IRC 2012,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1.5,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.217043202,0.166585012,c7c996e5-6863-4e29-8212-8319a0ab2ebb,0.252579484,0.25835854,0.242855798,0.202387733,0.166585012,0.186270529,0.206701797,0.22060672
3026,Hurricane Laura (2020),52acbd58-2951-46f5-a93a-d9025ba4a9ed,30.204448,-93.369106,356,Long Hill Dr,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,0,0,2018,IRC 2015,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.215496607,0.167085767,52acbd58-2951-46f5-a93a-d9025ba4a9ed,0.252231242,0.259775047,0.241644406,0.201706691,0.167085767,0.184829675,0.200473833,0.2162262
3027,Hurricane Laura (2020),d0fcbda5-0f38-4043-9d42-7a0c68816b4c,30.204858,-93.36813,104,Abella Way,Sulphur,Calcasieu,LA,70665,Wind,57.84979884,1,0,2017,IRC 2012,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,5,0,0,0,yes,No,0,61,59,59,59,0.980505065,0.218493461,0.182146252,d0fcbda5-0f38-4043-9d42-7a0c68816b4c,0.255940773,0.257412479,0.248408484,0.199080444,0.182146252,0.185740764,0.202909723,0.216308766
